Date,ABW,AFG,AGO,AIA,ALA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,Z02,Z03,Z08,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GGY,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HMD,HND,HRV,HTI,HUN,IDN,IMN,IND,Z01,Z04,Z05,Z07,Z09,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JEY,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,Z06,PAN,PCN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SJM,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,XAD,XCA,XCL,XKO,XPI,XSP,YEM,ZAF,ZMB,ZNC,ZWE
X195212,50.7,28.49,100.66,35.2,54.17,235.52,70.15,13.47,47.56,17.22,252.5,,,53.93,59.88,51.22,20.39,62.34,127.28,11.97,42.8,0.09,1.27,99.35,14.33,41.67,220.52,,35.6,115.57,153.2,99.71,173.26,72.6,563.71,5.85,,116.71,13.29,76.01,113.3,104.59,2.31,14.13,33.8,7.19,3.07,54.52,22.03,138.14,150.23,91.09,131.68,171.32,0,168.28,30.24,100.33,286.4,51.5,174.23,34.28,67.85,1.06,134.52,45.41,36.49,60.22,58.36,4.41,7.34,3.53,54.97,69.46,3.73,62.35,405.82,61.91,101.33,155.62,314.3,219.75,82.1,46.39,121.52,32.63,82.2,10.42,138.87,0,1.16,163.49,138.74,116.5,52.5,32.38,274.09,187.81,304.54,,83.03,199.81,32.49,90.47,284.47,137.06,22.55,28.18,3.87,2.64,2.29,3.73,,100.07,43.51,42.55,44.38,43.92,95.96,155.66,132.4,18.09,50.01,22.49,16.9,24.36,16.27,246.32,42.8,23.68,26.26,5.83,156.65,76.48,30.85,97.01,75.42,100.61,110.79,46.1,158.39,54.44,35.2,83.24,94.7,41.76,170.18,203.26,16.74,290.85,121.53,0.92,109.11,2.19,302.8,2.15,145.6,145.9,0.17,76.4,122.01,502.44,136.76,261.48,158.5,34.6,179.01,0.02,144.4,13.24,58,63.11,97.66,77.06,8.15,172.4,95.2,11.57,10.14,29.94,178.22,145,57.08,353.08,329.51,235.96,27.31,52.95,13.72,108.14,72.94,23.78,614.3,10.87,312.47,70,35.17,40.45,20.15,0.6,0.13,194.76,,51.37,27,270.13,36.64,8.1,132.37,11.34,82.79,124.17,1.21,179.11,178.65,65.87,168.19,52,168.31,35.2,205.66,80.34,71.65,0.03,21.87,36.4,38.2,435.79,15.66,250.21,101.19,159.64,72.91,89.64,381.24,141.16,39.8,18.04,47.72,,47.2,82.42,24.76,134.1,143,72.8,47.8,45.4,62.51,354.83,402.53,285.84,155.66,35.42,,153.44,,,2.89,115.25,161.86,171.05,150.09
X195301,35.9,54.3,62.57,58.5,28.67,127.77,4.82,6.84,167.11,27.24,217.6,,,76.58,112.11,36.77,21.2,118.92,26.87,0.37,75.8,0,16.22,61.3,2.71,83.35,56.9,,40.25,45.93,86.6,150.03,159.81,88.92,346.89,30.05,,81.28,12.12,103.39,227.4,23.35,40.89,32.85,12.79,3.61,6.1,6.72,15.87,128.66,106.43,82.41,79.91,185.43,11.35,182.6,86.71,112.86,271,71.4,115.93,54.43,33.06,1.16,154.99,42.81,106.2,90.22,200.41,3.63,1.19,17.86,39.38,31.9,2.76,26.56,485.01,69.71,17.67,180.54,229.03,209.01,29.87,95.87,18.49,6.98,99.8,3.28,155.1,0.02,0.4,128.05,122.21,118.4,36.02,29.66,379.76,43.08,432.42,,37.55,72.07,74.38,43.83,278.03,55.14,24.8,87.61,26.12,16.6,27.01,22.98,,38.4,29.95,41.1,115.01,112.43,66.14,161.98,21.6,53.04,61.67,23.71,31.53,38.4,12.83,291.93,75.8,19.45,4.19,65.63,206.31,24.96,58.86,123.5,21.44,151.73,73.81,47.82,31.95,49.4,58.5,106.15,21.5,43.75,205.45,103.01,4.05,167.41,63.03,0,145.67,14.16,120.91,4.41,49.4,241.81,1.18,114.6,145.91,458.64,246.86,243.78,87.21,66.65,72.24,0.01,74.3,5.15,52.05,182.14,25.35,100.83,29.47,329,107.85,3.6,35.91,76.21,74.95,132,81.55,107.04,286.54,318.23,53.85,72.21,12.3,93.42,133.55,92.19,245.99,2.57,378.79,45.74,34.81,80.37,19.48,0.08,0.02,206.11,,28.94,30.72,339.83,14.12,3.33,65.2,0.62,91.52,45.18,7.21,162.42,313.13,63.04,84.1,37.44,101.5,58.5,458.91,123.26,87.84,0.02,3.7,57.63,51.45,416.31,13.25,160.81,153.04,148.13,70.03,131.93,303.21,68.65,115.31,46.69,42.33,,210.81,84.44,30.49,95.9,163.6,48.06,57.1,56.45,63.25,257.08,157.04,283.54,102.46,29.13,,78.96,,,3.23,102.51,252.36,112.46,319.11
X195302,20.9,72.9,82.89,20,50.56,84.54,11.05,30.56,62.79,31.47,308,,,23.63,156.14,32.39,20.3,97.45,68.88,52.82,22.7,3.91,7.1,32.66,10.65,33.24,86.14,,43.83,33.73,42.5,114.39,178.87,49.74,175.12,10.44,,101.77,44.51,52.15,98.4,37.29,11.29,42.29,14.8,3.31,3.39,86.33,72.96,119.48,166.59,352.45,62.38,197.33,6.15,35.73,23.32,51.15,238.6,35.8,80.2,26.12,43.08,2.11,68.42,29.54,25.12,42.31,323.29,4.22,18.57,6.2,34.98,43.48,28.9,43.88,330.59,49.82,35.98,160.41,223.37,252.7,44.56,115.57,40.32,80.36,104.9,13.27,67.83,0,0,208.98,32.46,65.8,49.82,8.73,425.78,270.31,290.84,,23,66.45,33.36,24.84,240.91,58.99,6.93,33.26,7.18,5.56,36.9,7.34,,46.9,43.2,61.72,156.61,110.81,41.49,26.17,42.1,74.07,69.47,29.89,9.73,53.87,25.77,373.62,22.7,29.2,19.96,40.11,218.94,97.21,18.47,73.56,31.75,189.58,176.4,45.5,71.72,36.97,20,44.01,17.9,71.06,211.08,75.02,8.66,122.56,42.87,1.49,24.79,7.45,120.85,1.74,160.1,196.35,1.45,42.2,84.27,172.53,162.21,263.49,184.01,137.8,147.41,0.12,75.6,49.38,11.07,353.22,60.76,73.52,7.1,294.2,76.48,25.27,18.01,41.2,38.49,149,83.62,100.96,95.22,330.73,30.32,32,5.05,76.27,61.61,119.42,122.38,8.91,127.22,48.84,30.92,72.65,7.01,0.1,0.1,232.92,,69.16,31.19,336.59,33.61,2.16,39.36,4.78,91.78,62.16,8.7,184.84,310.15,26.92,49.39,42.91,116.13,20,152.19,142.49,36.26,0.08,85.57,54.63,94.28,342.87,24.16,119.67,201.55,89.78,26.18,113.26,402.87,126.21,57.13,40.21,60.67,,35.41,61.21,52.72,65.2,91.9,25.64,22.3,20.14,31.19,193.2,196.73,313.09,79.61,17.84,,66.02,,,6.07,118.35,194.64,81.3,203.85
X195303,5.9,92.39,164.99,41,5.48,53.68,30.5,16.77,119.85,50.14,177.3,,,41.98,76.21,20.37,44.75,179.97,12.33,56.78,35.4,3.44,60.96,8.64,10.09,32.11,12.29,,9.5,18.76,82.8,103.33,158.05,55.91,137.15,100.7,,90.95,94.39,85.21,84.7,8.06,26.52,69.92,59.91,8.22,2.53,118.6,117.27,181.04,195.39,319.89,105.69,295.02,0,21.64,29.66,12.79,307.1,24.3,84.17,17.81,10.65,0.97,113.04,15.2,64.13,74.13,354.56,5.31,0.51,2.39,40.08,16.37,25.51,21.13,414.03,51.2,6.13,132.87,245.24,313.1,23.78,95.68,11.37,78.39,92.4,35.44,126.22,0,0.01,256.56,38.36,68.9,38.71,9.54,514.02,48.13,305.2,,15.26,11.3,49.82,8.83,322.33,19.8,10.32,60.55,3.61,3.34,116.72,3.96,,19.48,51.62,54.3,144.93,144.29,14.93,36.41,11.7,128.23,115.29,47.79,53.26,104.24,72.67,210.08,35.4,68.72,26.83,41.24,227.63,129.97,17.97,83.91,10.56,111.8,74.83,14.17,12.17,15.71,41,57.37,2.5,6.16,295.31,88.61,11.03,164.61,12.89,8.77,74.4,8.08,40.52,6.43,51.5,223.82,0.22,75.6,95.34,338.69,236.02,234.4,174.1,60.19,89.12,1.88,47.7,81.11,7.25,508.71,14.64,72.49,37.34,219.1,64.31,3.33,18.61,69.02,28.75,117.4,94.45,60.76,338.27,330.69,15.92,63.03,54.49,67.31,100.51,184.21,66.36,6.19,232.87,8.79,25.57,166.97,22.22,0.12,0,299.57,,38.94,31.67,362.73,71.99,5.47,4.31,2.33,84.68,12.54,20.7,231.02,362.25,19.22,8.1,13.71,107.56,41,246.58,127.4,22.39,4.97,79.58,52.77,189.08,284.02,49.76,115.38,281.39,68.79,90.86,79.45,315.44,143.46,149.87,80.95,14.1,,104.86,94.5,98.32,7.6,112,22.68,49,43.38,45.7,422.85,143.44,194.78,77.05,38.5,,13.35,,,13.52,71.84,219.61,80.2,164.83
X195304,2.8,58.39,137.35,51.6,13.97,79.94,39.5,6.44,75.54,51.21,88.7,,,59.82,43.92,73.36,23.61,197.38,62.56,56.67,50.5,20.77,79.44,51.59,0.75,76.97,62.67,,43.18,5.75,144.9,51.52,164.03,29.9,225.35,154.59,,38.11,78.82,69.03,212.6,75.33,63.71,65.01,36,5.55,4.86,125.84,99.32,166.15,204.56,124.72,129.6,214.72,0.02,88.35,75.55,5.87,290.5,58.1,45.04,35.38,46.44,29.08,85.98,39.93,45.2,29.51,370.13,0.4,24.87,2.62,55.86,14.34,128.46,19.52,220.04,51.41,53.43,125.16,403.81,228.35,65.77,78.56,69.81,80.4,77.4,58.42,150.99,0,0.04,212.98,37.33,30.2,31.78,25.17,337.82,21.13,202.36,,26.67,68.42,42.24,51.13,261.47,83.76,32.81,56.69,15.7,12.91,139.79,16.57,,70.12,46.47,36.19,62.69,11.76,74.14,59.68,76.3,6.73,81.75,26.39,176.58,68.37,97.85,373.2,50.5,42.55,17.66,105.24,45.11,186.34,1.59,54.75,77.37,240.56,85.74,21.15,59.98,17.94,51.6,19.61,39.2,36.88,84.96,133.31,17.44,211.3,58.46,7.54,38.71,52.87,96.59,5.63,36.3,61.42,0.04,89.1,71.56,255.35,55.21,284.4,112.71,33.48,100.86,0.02,126.8,53.51,40.22,199.12,52.35,88.57,44.29,252.9,140.87,1.74,19.38,59.17,107.38,81.9,66.07,83.62,129.08,307.83,27.29,107.29,38.5,117,137.56,8.71,168.68,0.5,166.87,39.69,31.05,188.44,9.69,2.11,0,321.21,,59.48,22.12,256.08,126.47,25.13,88.96,67.73,121.02,49.38,70.42,203.74,221.4,59.12,103.36,38.46,36.29,51.6,243.88,51.6,11.19,6.47,73.22,92.07,92.97,114.81,31.48,144.02,277.57,40.06,26.31,52.51,191.77,270.92,184.85,208.22,33.63,,96.67,92.68,51.58,52,59.5,32.16,67.1,59.87,64.92,255.5,155.67,109.68,37.5,17.32,,67.34,,,35.39,65.79,40.04,42.03,42.91
X195305,33.1,47.65,22.03,61.3,29.3,129.87,67.37,2.2,58.54,70.07,194,,,73.61,110.79,79.31,33.5,80.56,45.63,184.68,64.8,128.96,284.46,85.51,1.43,46.84,140.39,,65.07,218.52,114.4,35.31,91.92,102.58,322.28,318.64,,5.38,195.38,92.46,43.2,84.47,194.66,133.57,14.35,4.31,4.87,219.94,190.54,103.11,167.65,75.64,225.86,80.24,0.02,556.4,180.25,35.67,225.7,141.2,4.13,53.07,56.08,4.19,176.01,56.18,336.22,35.32,242.19,0.04,23.97,0.1,17.85,36.85,74.45,38.85,73.89,53.48,35.12,66.96,254.94,273.8,54.08,70.66,50.29,150.3,3.1,116.18,199.28,6.23,12.46,312.38,68.89,94.2,24.19,175.25,546.77,51.37,425.7,,254.89,112.1,338.66,65.59,242.53,63.36,37.09,12.6,7.87,6.54,299.2,9.07,,55.3,23.49,8.71,49.75,0.34,66.98,491.79,54.6,0.2,192.43,32.57,150.52,46.87,271.22,259.65,64.8,119.57,2.06,199.64,2.02,306.92,9.33,164.31,96.73,7.65,24.64,55.57,44.93,52.62,61.3,5.44,31,71.48,42.36,211.46,31.94,214.16,102.65,55.89,27.73,271.18,133.88,25.78,45.5,21.67,2.35,120.6,194.29,360.39,15.48,227.29,0.1,9.63,100.29,76.87,149.9,213.98,304.48,20.34,39.33,79.49,75.31,424,154.23,3.69,11.19,21.31,296.98,26.6,25.66,171.02,323.04,157.37,51.39,191.75,86.78,26.56,268.46,0.15,283.8,3.79,213.87,77.76,58.16,108.75,7.72,36.88,2.07,136.8,,73.02,16.74,208.14,192.28,239.24,87.76,53.97,89.93,94.5,129.61,280.17,404.95,64.6,132.62,43.26,8.61,61.3,257.69,5.59,59.12,88.78,179.57,216.38,85.78,281.87,14.47,79.9,84.21,181.04,64.19,60.88,465.65,285.19,123.57,115.69,62.62,,67.47,87.28,38.08,52,194.7,158.64,96,87.49,188.8,180.55,98.02,197.47,4.13,14.09,,91.86,,,20.16,27.44,1.99,5.33,5.79
X195306,11,16.01,0.24,82,31.71,77.28,217.65,0.08,62.85,74.48,62,,,81.73,61.57,146.43,30.04,41.73,98.89,216.71,98.9,129.97,522.62,89.89,0,204.06,132.62,,82.15,205.65,79.9,20.44,60.54,115.7,211.22,615.41,,0.03,144.62,76.13,122.4,199.89,85.08,157.4,28.5,11.98,19.38,289.75,248.77,52.46,12.47,116.66,163.84,113.92,0.29,338.89,243.38,12.81,122.2,196.4,2.24,98.14,118.57,6.6,165.41,52.14,172.7,37.38,56.87,0.03,18.13,0.03,68.86,59.14,112.39,57.51,135.81,47.69,103.82,23.66,450.73,51.49,55.16,136.37,36.88,192.2,8.8,424.65,198,81.99,152.21,202.66,37.16,120.4,32.04,344.66,309.72,40.05,272,,201.51,116.33,197.09,110.82,80.74,43.84,197.09,54.99,55.33,29.09,348.84,57.09,,43.07,7.59,0.78,58.43,0,94.9,157.94,41.2,0,308.19,41.65,87.49,60.6,180.04,149.29,98.9,290.1,0,386.28,0.4,433.65,1.01,162.64,160.2,123.57,4.99,61.24,104.16,45.8,82,7.78,124.5,54.8,73.08,184.44,127.61,240.99,69.78,135.81,10.39,492.45,106.31,77.18,49.3,19.06,26.05,156.1,172.44,294.8,8.27,177.36,24.5,0.02,37.37,104.4,98.3,217.82,231.57,168.73,87.71,79.84,272.99,191.3,192.85,8.15,31.26,53.65,245.57,153.6,16.16,322.4,384.23,163.79,77.79,185.52,154.18,35.54,119.92,0,78.22,0,181.36,91.78,56.13,64.13,1.07,48.23,51.68,135.79,,177.6,15.25,168.39,500.32,287.03,88.16,28.22,94.5,112.67,153.03,34.27,199.43,124.89,139.55,63.72,2.97,82,128.45,2.14,54.85,104.95,215.67,226.17,35.62,315.33,5.63,24.87,125.53,182.43,37.06,47.38,270.59,288.02,41.45,108.79,66.82,,134.16,71.66,19.3,73.1,192.5,125.25,94.2,88.87,253.64,211.5,168.39,69.58,2,8.45,,89.89,,,24.52,13.67,0.02,2.83,1.12
X195307,23.2,10.09,0.22,75.3,77.22,24.3,61.42,0.22,26.37,66.78,278.1,,,75.61,53.36,175.55,34.28,5.85,96.88,170.93,90.4,209.91,576.97,27.62,0,174.16,96.7,,89.4,236.45,35,4.15,63.72,225.63,331.77,840.94,,0.03,194.93,77.25,170.2,135.9,135.84,156.6,21.03,17.3,44.12,229.95,250.1,37.3,13.89,58.45,95.84,53.08,20.14,234.43,169.85,35.94,102,178.1,0,116.38,102.62,51.03,146.76,74.74,187.22,5.02,119.19,0.05,183.16,0.61,16.78,88.99,171.43,109.09,158.31,44.55,66.21,129,327.68,11.08,91.16,82,63.02,152.07,1,572.83,244.86,307.45,402.58,111.95,10.11,235.6,88.28,303.5,181.77,167.15,241.1,,227.82,88.68,150.69,76.15,98.69,124.34,342.23,169.45,134.59,87.65,394.1,145.54,,127.17,7.5,0.14,57,0,52.96,182.01,73.5,0.01,266.35,28.11,47.01,11.44,214.66,131.79,90.4,313.76,0,233.52,0,456.08,0.02,329.58,166.78,303.05,1.22,73.69,109.54,73.12,75.3,1.97,51.5,20.84,59.16,162.63,140.02,273.76,38.98,216.68,0,487.68,60.5,88.97,155.8,17.57,90.74,164.4,335.45,208.78,9.83,223.29,0,0.07,80.99,171.88,107.5,252.83,211.09,230.68,79.49,133.74,593.91,186.7,131.72,0.81,94.21,129.97,248.83,91.7,22.2,273.95,395.48,165.95,86.06,187.19,376.26,11.5,23.09,0,10.67,0,118.48,45.02,80.7,8.48,2.01,120.86,220.91,215.93,,103,21.95,223,640.28,330.89,55.15,37.14,86.52,58.22,146.42,21.09,152.87,108.55,127.15,94.02,4.68,75.3,40.73,0.16,48.43,183.68,152.44,245.17,1.03,383.41,1.74,28.94,61.26,258.49,0.88,5.35,239.64,232.14,20.52,53.73,46.16,,50.64,82.57,1.22,11.5,392.7,143.05,86.6,82,208.98,198.76,88.86,277.75,0,17.02,,47.61,,,111.04,18.75,0.13,0.01,1.31
X195308,9.7,8.03,1.68,79.8,56.64,47.72,105.59,0.45,22.97,13.92,22.8,,,90.05,70.51,90.99,7.04,23.03,69.85,76.39,91.2,242.06,359.79,43.89,0,208.9,96.47,,65.12,191.61,136.1,10.99,46.86,195.43,117.46,424.22,,0.07,202.31,64.99,147.8,65.62,268.29,158.99,18.87,15.4,45.19,88.01,266.47,57.84,14.32,99.77,49.95,161.68,60.56,253,135.99,21.26,95.7,158.8,0,39.11,55.65,28.82,217.92,89.13,82.24,13.79,3.6,0.06,92.72,2.35,14.92,113.84,213.36,114.83,38.58,41.76,38.27,130.56,582.38,18.21,75.01,97.05,35.67,51.58,0,585.31,197.43,385.63,593.13,152.67,12.2,191.2,17.7,138.31,133.81,676.69,76.07,,158.42,111.27,115.6,53.14,59.35,106.9,288.91,159.06,93.97,75.4,200.53,104.85,,101.82,1.14,0,72.35,0,66.85,107.14,40,0,209.85,26.32,70.58,19,226.13,161.52,91.2,222.62,0,328.09,0,443.73,0.44,235.75,60.12,64.47,18.1,57.05,42.44,70.19,79.8,2.93,38.9,31.18,68.98,184.06,163.57,287.84,43.31,250.14,59.6,398.47,82.66,70.04,482.2,19.91,104.8,137.3,270.72,112.75,4.22,124.7,65.61,0.19,84.03,206.85,189.6,154.99,141.79,17.13,88.98,155.11,315.95,275.5,167.29,3.12,120.5,121.42,274.54,127,16.5,384.26,390.03,201.39,61.32,193.47,316.95,4.04,34.24,0,147.62,0,62.95,66.93,78.65,48.89,2.61,157.24,222.03,141.6,,112.76,34.48,204.94,703.12,199.8,48.39,35.48,97.44,74.71,169.21,59.76,116.55,69.95,175.46,78.96,11.3,79.8,29.98,0.79,40.22,268.94,73.12,193.44,3.27,271.94,0.12,42.88,27.31,212.11,31.9,5.65,492,308.43,28.05,92.06,39.9,,25.39,71.26,1.2,32.2,288.7,119.11,109.2,103.23,264.19,135.35,30.56,18.89,0,5.14,,76.04,,,45.66,27.02,0.23,0.01,6.55
X195309,28.7,6.65,9.8,167.8,58.51,75.92,119.36,0.17,55.52,7.93,25.2,,,165.43,51.91,55.71,30.68,86.76,52.4,174.19,185.8,133.16,383.18,9.24,0,218.63,44.04,,46.32,308.67,146.6,30.04,72.75,205.63,319.51,458.1,,0.9,192.23,82.67,30,100.8,151.91,112.33,15.9,6.43,6.65,129.85,289.84,103.99,47.05,234.87,232.8,101.22,65.53,313.89,262.1,27.81,125.6,212.9,1.01,33.25,42.68,15.06,274.7,60.86,160.45,23.92,74.12,0.02,31.75,4.59,57.74,110.68,122.65,54.89,36.07,36.09,91.72,211.39,292.25,57.92,73.07,61.75,64.81,122.91,18.6,379.53,295.66,390.48,422.58,230.87,16.15,196.9,78.2,448.11,88.46,236.5,96.78,,322.54,78.29,218.96,30.17,69.67,134.87,190.1,117.52,18.45,10.26,213.1,17.54,,106.38,14.15,0.25,121.9,0.01,79.36,293.14,76.6,0,282.97,11.07,54.15,5.69,275.97,208.43,185.8,55.31,0,211.56,0.46,527.7,0.63,257.47,69.15,110.39,22.26,81.59,57.98,99.66,167.8,22.84,181.1,19.55,75.92,213.37,111.71,279.15,30.19,167.16,7.2,338.93,57.84,19.56,241.9,35.78,69.19,248.6,289.19,120.34,6.17,239.34,32.2,1.88,112.95,94.16,53,244.28,237.26,34,52.36,125.25,336.82,355.2,67.93,0.4,43.73,110.08,221.84,120,23.9,210.3,373.57,191.24,41.62,249.19,40.75,50.44,199.57,0,96.48,0,75.26,15.41,66.44,122.24,0.82,65.47,248.47,133.07,,30.67,30.6,198.2,488.86,435.92,69.89,10.67,83.89,21.35,88.69,112.68,96.47,46.25,152.61,73.42,45.28,167.8,219.62,2.1,99.23,115.18,163.79,275.71,0.61,245.11,2.19,6.79,15.65,211.73,18.95,22.63,335.67,147.55,42.31,102.34,30.08,,104.15,62.54,0.81,44.3,287.5,124.27,178.5,174.73,239.15,138.92,22.39,27.21,0.99,48.46,,30.9,,,27.79,28.61,3.44,1.43,2.68
X195310,72.2,17.86,62.71,68.4,34.01,91.17,121.98,0.46,93.46,24.49,257.4,,,74.77,78.05,50.17,50.52,92.33,15.88,160.56,68.8,42.15,112.94,104.68,0,317.23,41.49,,11.98,276.54,191.2,79.55,104.16,97.02,282.76,80.74,,16.98,176.22,46.07,27.2,61.76,28.93,68.22,21.5,3.77,1.09,199.5,223.63,142.3,119.36,159.05,260.7,40.45,236.52,329.82,217.15,69.21,203,250.9,7.45,21.83,25.34,1.01,126.64,32.54,185.59,69.2,86.73,0.15,1.33,23.74,114.56,25.35,37.59,31.51,30.51,36.91,64.48,155.69,370.47,237.87,69.31,73.02,64.43,184.46,61.5,231.36,155.33,157.01,252.59,418.86,113.07,137.4,37.12,260.26,45.55,685.99,32.78,,191.25,64.23,178.79,35.32,94.93,103.04,93.33,36.59,0.75,0.53,93.93,0.72,,79.53,27.74,8.19,156.59,1.24,169.78,158.93,81.2,0.84,99.57,45.64,91.72,73.77,194.87,120.2,68.8,68.36,0.35,111.53,1.65,324.47,12.68,128.74,48.2,373.48,107.22,16.31,26.7,24.35,68.4,58.81,171.4,5.97,57.11,234.84,126.55,291.54,80.56,46.58,101.29,184.58,64.94,22.64,527.4,11.23,22.37,96,133.55,48.18,5.58,243.41,16.5,29.16,30.79,10.48,29.5,137.2,190.8,63.1,13.29,121.45,35.99,163.9,96.4,0.17,8.89,39.21,320.7,150,43.83,257.57,224.02,173,17.98,171.08,55.11,168.11,295.72,1.61,36.67,0,35.65,31.68,46.37,106.38,3.19,15.49,109.63,107.16,,30.21,33.64,208.02,341.25,166.14,130.72,37.2,148.6,34.94,106.91,219.05,17.48,38.15,138.48,32.52,54.48,68.4,136.92,8.61,79.67,27.66,175.82,172.54,87.97,357.27,9.68,31.46,31.35,153.62,133.36,64.68,374.3,193.96,59.15,141.78,12.84,,116.23,54.19,51.89,123,178.5,117.83,110.7,102.53,219,57.49,203.22,287.72,6.66,69.96,,74.65,,,8.26,60.04,6.74,8.96,8.58
X195311,33.1,24.84,87.14,166,22.84,85.62,18.05,2.07,114.36,73.1,238.7,,,161.06,62.06,14.24,94.63,162.93,20.44,27.85,174,4.96,17.8,26.42,0.75,53.65,20.98,,19.4,160.59,39.6,107.92,132.93,218.01,376.18,7.53,,72.87,67.58,69.34,51.5,24.41,8.43,42.55,26.15,19.85,2.16,72.88,92.34,163.67,184.97,225.76,208.94,75.71,5.48,188.47,49.57,45.06,254.6,97.8,63.48,14.06,15.56,1.86,321.44,57.59,168.65,38.32,108.01,11.21,14.34,4.3,26.8,51.33,12.58,40.33,40.41,41.58,22.82,233.75,476.77,316.62,67.79,152.15,52.8,63.33,50.7,79.47,313.99,7.62,87.13,330.91,79.22,164.6,43.06,63.2,123.92,280.97,55.67,,121.69,37.72,84.79,18.8,242.55,164.49,13.12,4.27,1.6,0.68,3.57,1.54,,98.14,57.93,47.83,127.69,170.41,41.47,128.16,59.9,76.85,56.7,42.88,128.45,96.85,160.39,106.77,174,41.43,13.72,66.57,172.2,124.22,50.62,286.41,16.61,286.25,97.25,32.63,16.08,46.55,166,24.86,15.2,17.1,130.67,193.68,44.73,304.77,41.93,2.34,115.55,68.59,47.26,13.43,214.3,65.63,0.25,225.3,324.63,70.12,48.55,209.58,93.1,28.27,50.25,0.01,68.5,33.16,78.15,264.83,23.12,168.35,3.16,133.7,63.48,0.59,2.88,8.47,310.33,117,52.64,335.51,329.2,300.01,30.85,163.62,30.34,57.25,165.68,154.89,79.2,0.19,54.86,17.57,35.89,154.7,11.19,2.14,3.33,168.26,,23.56,31.35,210.33,152.23,32.59,27.86,27.44,108.21,18.33,31.54,279.4,65.36,25.86,41.65,37.78,193.02,166,401.76,77.91,116.2,1,45.04,121.06,104.83,265.3,21.73,38.05,49.98,195.41,97.7,59.19,298.99,151.17,109.92,127.43,26.37,,89.43,53.29,79.97,33.8,269.4,77.03,194,184.54,157.66,44.4,213.86,239.81,61.65,106.53,,25.17,,,6.31,123.75,105.43,64.7,117.6
